,playerID,yearID,G,AB,R,H,2B,3B,HR,RBI,BB,SO,IBB,AVG,OBP,SLG,OPS
1492,piefe01,2009,101,252,38,67,10,3,9,29.0,24,58.0,1.0,0.266,0.326,0.437,0.763
1493,pierrju01,2009,145,380,57,117,16,8,0,31.0,27,27.0,3.0,0.308,0.353,0.392,0.745
1494,pierzaj01,2009,138,504,57,151,22,1,13,49.0,24,52.0,6.0,0.3,0.33,0.425,0.755
1495,podsesc01,2009,132,537,75,163,25,6,7,48.0,39,74.0,1.0,0.304,0.349,0.412,0.761
1496,polanpl01,2009,153,618,82,176,31,4,10,72.0,36,46.0,2.0,0.285,0.322,0.396,0.718
1497,posadjo01,2009,111,383,55,109,25,0,22,81.0,48,101.0,4.0,0.285,0.36,0.522,0.882
1498,pradoma01,2009,128,450,64,138,38,0,11,49.0,36,59.0,1.0,0.307,0.355,0.464,0.819
1499,pujolal01,2009,160,568,124,186,45,1,47,135.0,115,64.0,44.0,0.327,0.436,0.658,1.094
1500,puntoni01,2009,125,359,56,82,15,1,1,38.0,61,70.0,1.0,0.228,0.336,0.284,0.62
1501,quentca01,2009,99,351,47,83,14,0,21,56.0,31,52.0,2.0,0.236,0.297,0.456,0.753
1502,raburry01,2009,113,261,44,76,11,2,16,45.0,26,60.0,2.0,0.291,0.354,0.533,0.887
1503,ramiral03,2009,148,542,71,150,14,1,15,68.0,49,66.0,3.0,0.277,0.332,0.389,0.721
1504,ramirar01,2009,82,306,46,97,14,1,15,65.0,28,43.0,3.0,0.317,0.374,0.516,0.89
1505,ramirha01,2009,151,576,101,197,42,1,24,106.0,61,101.0,14.0,0.342,0.402,0.543,0.945
1506,ramirma02,2009,104,352,62,102,24,2,19,63.0,71,81.0,21.0,0.29,0.408,0.531,0.939
1507,rasmuco01,2009,147,474,72,119,22,2,16,52.0,36,95.0,3.0,0.251,0.303,0.407,0.71
1508,reedje03,2009,126,161,9,39,6,2,0,9.0,14,36.0,1.0,0.242,0.301,0.304,0.605
1509,reimono01,2009,104,358,49,100,18,2,15,45.0,47,77.0,1.0,0.279,0.36,0.466,0.826
1510,renteed01,2009,124,460,50,115,19,1,5,48.0,39,69.0,5.0,0.25,0.306,0.328,0.634
1511,reynoma01,2009,155,578,98,150,30,1,44,102.0,76,223.0,3.0,0.26,0.344,0.543,0.887
1512,riosal01,2009,108,436,52,115,25,2,14,62.0,31,78.0,1.0,0.264,0.309,0.427,0.736
1513,riverju01,2009,138,529,72,152,24,1,25,88.0,36,57.0,1.0,0.287,0.33,0.478,0.808
1514,roberbr01,2009,159,632,110,179,56,1,16,79.0,74,112.0,3.0,0.283,0.354,0.451,0.805
1515,roberry01,2009,110,305,41,85,17,2,7,25.0,40,55.0,1.0,0.279,0.361,0.416,0.777
1516,rodrial01,2009,124,444,78,127,17,1,30,100.0,80,97.0,7.0,0.286,0.393,0.532,0.925
1517,rodriiv01,2009,93,327,41,82,15,2,8,34.0,13,74.0,0.0,0.251,0.278,0.382,0.66
1518,rodrilu01,2009,93,208,18,42,6,0,2,16.0,37,23.0,4.0,0.202,0.319,0.26,0.579
1519,rolensc01,2009,88,338,52,108,29,0,8,43.0,26,42.0,1.0,0.32,0.363,0.476,0.839
1520,rolliji01,2009,155,672,100,168,43,5,21,77.0,44,70.0,1.0,0.25,0.294,0.423,0.717
1521,rosalad01,2009,87,230,23,49,10,1,4,19.0,26,46.0,0.0,0.213,0.29,0.317,0.607
1522,rossco01,2009,151,559,73,151,37,1,24,90.0,34,122.0,1.0,0.27,0.311,0.469,0.78
1523,rowanaa01,2009,144,499,61,130,30,2,15,64.0,30,125.0,2.0,0.261,0.301,0.419,0.72
1524,ruizca01,2009,107,322,32,82,26,1,9,43.0,47,39.0,8.0,0.255,0.348,0.425,0.773
1525,ryanbr01,2009,129,390,55,114,19,7,3,37.0,24,56.0,3.0,0.292,0.331,0.4,0.731
1526,saltaja01,2009,84,283,34,66,12,0,9,34.0,22,97.0,1.0,0.233,0.288,0.371,0.659
1527,sanchfr01,2009,86,355,45,105,28,3,6,34.0,20,60.0,4.0,0.296,0.331,0.442,0.773
1528,sandopa01,2009,153,572,79,189,44,5,25,90.0,52,83.0,13.0,0.33,0.383,0.556,0.939
1529,santira01,2009,93,262,29,70,6,2,7,35.0,17,57.0,1.0,0.267,0.309,0.385,0.694
1530,santoom01,2009,96,281,28,73,14,1,7,40.0,15,44.0,1.0,0.26,0.291,0.391,0.682
1531,schiena01,2009,116,285,33,76,19,2,5,29.0,16,58.0,3.0,0.267,0.3,0.4,0.7
1532,schumsk01,2009,153,532,85,161,34,1,4,35.0,52,69.0,2.0,0.303,0.364,0.393,0.757
1533,scottlu01,2009,128,449,61,116,26,1,25,77.0,55,104.0,5.0,0.258,0.339,0.488,0.827
1534,scutama01,2009,144,574,100,162,35,1,12,60.0,90,75.0,0.0,0.282,0.376,0.409,0.785
1535,sheffga01,2009,100,268,44,74,13,2,10,43.0,40,46.0,3.0,0.276,0.368,0.451,0.819
1536,shoppke01,2009,89,271,33,58,14,0,12,40.0,33,98.0,0.0,0.214,0.296,0.399,0.695
1537,sizemgr01,2009,106,436,73,108,20,6,18,64.0,60,92.0,1.0,0.248,0.338,0.445,0.783
1538,smithse01,2009,133,335,61,98,20,4,15,55.0,46,67.0,3.0,0.293,0.375,0.51,0.885
1539,soriaal01,2009,117,477,64,115,25,1,20,55.0,40,118.0,6.0,0.241,0.299,0.423,0.722
1540,sotoge01,2009,102,331,27,72,19,1,11,47.0,50,77.0,3.0,0.218,0.316,0.381,0.697
1541,spande01,2009,145,578,97,180,16,10,8,68.0,70,89.0,3.0,0.311,0.382,0.415,0.797
1542,spilbry01,2009,133,352,55,85,24,3,8,48.0,34,79.0,0.0,0.241,0.307,0.395,0.702
1543,stairma01,2009,99,103,15,20,4,0,5,17.0,23,30.0,3.0,0.194,0.341,0.379,0.72
1544,stewaia01,2009,147,425,74,97,19,3,25,70.0,56,138.0,3.0,0.228,0.315,0.464,0.779
1545,suzukic01,2009,146,639,88,225,31,4,11,46.0,32,71.0,15.0,0.352,0.382,0.465,0.847
1546,suzukku01,2009,147,570,74,156,37,1,15,88.0,28,59.0,0.0,0.274,0.304,0.421,0.725
1547,sweenry01,2009,134,484,68,142,31,3,6,53.0,40,67.0,1.0,0.293,0.344,0.407,0.751
1548,swishni01,2009,150,498,84,124,35,1,29,82.0,97,126.0,2.0,0.249,0.368,0.498,0.866
1549,tatisfe01,2009,125,340,42,96,21,4,8,48.0,22,54.0,3.0,0.282,0.322,0.438,0.76
1550,taverwi01,2009,102,404,56,97,11,2,1,15.0,18,58.0,0.0,0.24,0.271,0.285,0.556
1551,teahema01,2009,144,524,69,142,34,1,12,50.0,37,123.0,4.0,0.271,0.318,0.408,0.726
1552,teixema01,2009,156,609,103,178,43,3,39,122.0,81,114.0,9.0,0.292,0.373,0.565,0.938
1553,tejadmi01,2009,158,635,83,199,46,1,14,86.0,19,48.0,2.0,0.313,0.329,0.455,0.784
1554,thamema01,2009,87,258,33,65,11,1,13,36.0,29,72.0,2.0,0.252,0.321,0.453,0.774
1555,theriry01,2009,154,602,81,171,20,5,7,54.0,51,93.0,1.0,0.284,0.337,0.369,0.706
1556,thomacl02,2009,102,275,46,66,13,3,7,39.0,33,77.0,0.0,0.24,0.321,0.385,0.706
1557,thomeji01,2009,107,345,55,86,15,0,23,74.0,69,116.0,3.0,0.249,0.372,0.493,0.865
1558,thursjo01,2009,124,267,27,60,17,4,1,25.0,33,56.0,5.0,0.225,0.309,0.33,0.639
1559,tracych01,2009,98,257,29,61,15,0,8,39.0,26,38.0,7.0,0.237,0.303,0.389,0.692
1560,tulowtr01,2009,151,543,101,161,25,9,32,92.0,73,112.0,4.0,0.297,0.374,0.552,0.926
1561,ugglada01,2009,158,564,84,137,27,1,31,90.0,92,150.0,4.0,0.243,0.347,0.459,0.806
1562,uptonbj01,2009,144,560,79,135,33,4,11,55.0,57,152.0,0.0,0.241,0.31,0.373,0.683
1563,uptonju01,2009,138,526,84,158,30,7,26,86.0,55,137.0,3.0,0.3,0.364,0.532,0.896
1564,uribeju01,2009,122,398,50,115,26,4,16,55.0,25,82.0,2.0,0.289,0.327,0.495,0.822
1565,utleych01,2009,156,571,112,161,28,4,31,93.0,88,110.0,3.0,0.282,0.376,0.508,0.884
1566,valbulu01,2009,103,368,52,92,25,3,10,31.0,26,83.0,0.0,0.25,0.298,0.416,0.714
1567,varitja01,2009,109,364,41,76,24,0,14,51.0,54,90.0,6.0,0.209,0.308,0.39,0.698
1568,vazqura01,2009,101,204,17,47,7,0,1,16.0,31,47.0,4.0,0.23,0.329,0.279,0.608
1569,velezeu01,2009,84,285,40,76,13,5,5,31.0,16,55.0,1.0,0.267,0.304,0.4,0.704
1570,venabwi01,2009,95,293,38,75,14,2,12,38.0,25,89.0,2.0,0.256,0.314,0.44,0.754
1571,victosh01,2009,156,620,102,181,39,13,10,62.0,60,71.0,1.0,0.292,0.352,0.445,0.797
1572,vottojo01,2009,131,469,82,151,38,1,25,84.0,70,106.0,10.0,0.322,0.409,0.567,0.976
1573,wellsve01,2009,158,630,84,164,37,3,15,66.0,48,86.0,2.0,0.26,0.31,0.4,0.71
1574,werthja01,2009,159,571,98,153,26,1,36,99.0,91,156.0,8.0,0.268,0.365,0.506,0.871
1575,wietema01,2009,96,354,35,102,15,1,9,43.0,28,86.0,2.0,0.288,0.339,0.412,0.751
1576,wiggity01,2009,122,410,44,112,19,0,11,41.0,23,57.0,1.0,0.273,0.311,0.4,0.711
1577,willijo03,2009,133,427,70,111,29,0,24,61.0,61,104.0,2.0,0.26,0.351,0.496,0.847
1578,winnra01,2009,149,538,65,141,33,5,2,51.0,47,93.0,2.0,0.262,0.317,0.353,0.67
1579,wisede01,2009,84,142,17,32,8,3,2,11.0,3,27.0,0.0,0.225,0.241,0.366,0.607
1580,wrighda03,2009,144,535,88,164,39,3,10,72.0,74,140.0,8.0,0.307,0.387,0.447,0.834
1581,youklke01,2009,136,491,99,150,36,1,27,94.0,77,125.0,6.0,0.305,0.397,0.548,0.945
1582,youngch04,2009,134,433,54,92,28,4,15,42.0,59,133.0,2.0,0.212,0.306,0.4,0.706
1583,youngde03,2009,108,395,50,112,16,2,12,60.0,12,92.0,1.0,0.284,0.301,0.425,0.726
1584,youngde04,2009,124,354,40,94,16,2,7,43.0,29,90.0,0.0,0.266,0.32,0.381,0.701
1585,youngmi02,2009,135,541,76,174,36,2,22,68.0,47,90.0,2.0,0.322,0.373,0.518,0.891
1586,zimmery01,2009,157,610,110,178,37,3,33,106.0,72,119.0,9.0,0.292,0.362,0.525,0.887
1587,zobribe01,2009,152,501,91,149,28,7,27,91.0,91,104.0,4.0,0.297,0.403,0.543,0.946
1588,abreubo01,2010,154,573,88,146,41,1,20,78.0,87,132.0,3.0,0.255,0.35,0.435,0.785
1589,abreuto01,2010,81,193,16,45,11,1,1,13.0,4,47.0,0.0,0.233,0.244,0.316,0.56
1590,alvarpe01,2010,95,347,42,89,21,1,16,64.0,37,119.0,1.0,0.256,0.326,0.461,0.787
1591,anderga01,2010,80,155,8,28,6,1,2,12.0,5,34.0,1.0,0.181,0.204,0.271,0.475
1592,andruel01,2010,148,588,88,156,15,3,0,35.0,64,96.0,0.0,0.265,0.337,0.301,0.638
1593,avilaal01,2010,104,294,28,67,12,0,7,31.0,36,71.0,0.0,0.228,0.312,0.34,0.652
1594,avilemi01,2010,110,424,63,129,16,3,8,32.0,20,49.0,0.0,0.304,0.333,0.413,0.746
1595,aybarer01,2010,138,534,69,135,18,4,5,29.0,35,81.0,1.0,0.253,0.298,0.33,0.628
1596,aybarwi01,2010,100,270,22,62,13,0,6,43.0,30,61.0,1.0,0.23,0.303,0.344,0.647
1597,barmecl01,2010,133,387,43,91,21,0,8,50.0,35,66.0,10.0,0.235,0.296,0.351,0.647
1598,bartlja01,2010,135,468,71,119,27,3,4,47.0,45,83.0,1.0,0.254,0.318,0.35,0.668
1599,bartoda02,2010,159,556,79,152,33,5,10,57.0,110,102.0,2.0,0.273,0.39,0.405,0.795
1600,bautijo02,2010,161,569,109,148,35,3,54,124.0,100,116.0,2.0,0.26,0.368,0.617,0.985
1601,bayja01,2010,95,348,48,90,20,6,6,47.0,44,91.0,3.0,0.259,0.338,0.402,0.74
1602,beckhgo01,2010,131,444,58,112,25,2,9,49.0,37,92.0,0.0,0.252,0.307,0.378,0.685
1603,belliro01,2010,82,162,24,35,10,1,2,19.0,18,35.0,1.0,0.216,0.291,0.327,0.618
1604,beltrad01,2010,154,589,84,189,49,2,28,102.0,40,82.0,10.0,0.321,0.36,0.553,0.913
1605,berkmla01,2010,85,298,39,73,16,1,13,49.0,60,70.0,4.0,0.245,0.372,0.436,0.808
1606,bernaro01,2010,134,414,52,102,18,3,11,47.0,35,93.0,1.0,0.246,0.301,0.384,0.685
1607,betanyu01,2010,151,556,60,144,29,2,16,78.0,23,64.0,1.0,0.259,0.286,0.405,0.691
1608,betemwi01,2010,84,276,36,82,20,0,13,43.0,36,74.0,2.0,0.297,0.376,0.511,0.887
1609,blakeca01,2010,146,509,56,126,28,1,17,64.0,48,138.0,3.0,0.248,0.311,0.407,0.718
1610,blumge01,2010,93,202,22,54,10,1,2,22.0,15,33.0,2.0,0.267,0.318,0.356,0.674
1611,boescbr01,2010,133,464,49,119,26,3,14,67.0,40,99.0,5.0,0.256,0.314,0.416,0.73
1612,borboju01,2010,137,438,60,121,11,4,3,42.0,19,59.0,0.0,0.276,0.306,0.34,0.646
1613,bournmi01,2010,141,535,84,142,25,6,2,38.0,59,109.0,5.0,0.265,0.337,0.346,0.683
1614,braunry02,2010,157,619,101,188,45,1,25,103.0,56,105.0,1.0,0.304,0.36,0.501,0.861
1615,brignre01,2010,113,301,39,77,13,1,8,45.0,20,77.0,3.0,0.256,0.3,0.385,0.685
1616,bruceja01,2010,148,509,80,143,23,5,25,70.0,58,136.0,5.0,0.281,0.351,0.493,0.844
1617,buckjo01,2010,118,409,53,115,25,0,20,66.0,16,111.0,1.0,0.281,0.304,0.489,0.793
1618,burrepa01,2010,96,289,41,77,16,0,18,51.0,47,77.0,4.0,0.266,0.364,0.509,0.873
1619,butlebi03,2010,158,595,77,189,45,0,15,78.0,69,78.0,8.0,0.318,0.383,0.469,0.852
1620,byrdma01,2010,152,580,84,170,39,2,12,66.0,31,98.0,1.0,0.293,0.328,0.429,0.757
1621,cabreas01,2010,97,381,39,105,16,1,3,29.0,25,60.0,0.0,0.276,0.318,0.346,0.664
1622,cabreme01,2010,147,458,50,117,27,3,4,42.0,42,64.0,11.0,0.255,0.316,0.354,0.67
1623,cabremi01,2010,150,548,111,180,45,1,38,126.0,89,95.0,32.0,0.328,0.417,0.622,1.039
1624,cabreor01,2010,123,494,64,130,33,0,4,42.0,28,53.0,0.0,0.263,0.299,0.354,0.653
1625,cairomi01,2010,91,200,30,58,12,0,4,28.0,17,30.0,0.0,0.29,0.341,0.41,0.751
1626,callaal01,2010,88,349,40,96,19,2,8,43.0,19,29.0,2.0,0.275,0.308,0.41,0.718
1627,canoro01,2010,160,626,103,200,41,3,29,109.0,57,77.0,14.0,0.319,0.374,0.534,0.908
1628,cantujo01,2010,97,374,41,98,25,0,10,54.0,23,76.0,1.0,0.262,0.3,0.409,0.709
1629,carroja01,2010,133,351,48,102,15,1,0,23.0,51,64.0,3.0,0.291,0.376,0.339,0.715
1630,cartech01,2010,100,167,15,44,9,0,4,24.0,12,17.0,0.0,0.263,0.313,0.389,0.702
1631,castilu01,2010,86,247,28,58,4,2,0,17.0,39,25.0,1.0,0.235,0.337,0.267,0.604
1632,castrst01,2010,125,463,53,139,31,5,3,41.0,29,71.0,7.0,0.3,0.339,0.408,0.747
1633,cedenro02,2010,139,468,42,120,29,3,8,38.0,23,106.0,4.0,0.256,0.29,0.382,0.672
1634,cervefr01,2010,93,266,27,72,11,3,0,38.0,33,42.0,1.0,0.271,0.347,0.335,0.682
1636,choosh01,2010,144,550,81,165,31,2,22,90.0,83,118.0,11.0,0.3,0.391,0.484,0.875
1637,coghlch01,2010,91,358,60,96,20,3,5,28.0,33,84.0,1.0,0.268,0.328,0.383,0.711
1638,colvity01,2010,135,358,60,91,18,5,20,56.0,30,100.0,2.0,0.254,0.31,0.5,0.81
1639,conrabr01,2010,103,156,31,39,11,1,8,33.0,16,45.0,0.0,0.25,0.32,0.487,0.807
1640,counscr01,2010,102,204,16,51,8,0,2,21.0,21,29.0,0.0,0.25,0.319,0.319,0.638
1641,crawfca02,2010,154,600,110,184,30,13,19,90.0,46,104.0,3.0,0.307,0.353,0.495,0.848
1642,crowetr01,2010,122,442,48,111,24,3,2,36.0,29,73.0,1.0,0.251,0.297,0.333,0.63
1643,cruzne02,2010,108,399,60,127,31,3,22,78.0,38,81.0,5.0,0.318,0.372,0.576,0.948
1644,cuddymi01,2010,157,609,93,165,37,5,14,81.0,58,93.0,7.0,0.271,0.332,0.417,0.749
1645,custja01,2010,112,349,50,95,19,0,13,52.0,68,127.0,0.0,0.272,0.388,0.438,0.826
1646,damonjo01,2010,145,539,81,146,36,5,8,51.0,69,90.0,2.0,0.271,0.353,0.401,0.754
1647,davisik02,2010,147,523,73,138,33,1,19,71.0,72,138.0,6.0,0.264,0.35,0.44,0.79
1648,davisra01,2010,143,525,66,149,28,3,5,52.0,26,78.0,0.0,0.284,0.315,0.377,0.692
1649,dejesda01,2010,91,352,46,112,23,3,5,37.0,34,47.0,2.0,0.318,0.377,0.443,0.82
1650,denorch01,2010,99,284,41,77,15,2,9,36.0,27,51.0,3.0,0.271,0.331,0.433,0.764
1651,desmoia01,2010,154,525,59,141,27,4,10,65.0,28,109.0,3.0,0.269,0.302,0.392,0.694
1652,dewitbl01,2010,82,256,29,69,15,4,1,30.0,30,49.0,4.0,0.27,0.345,0.371,0.716
1653,diazma02,2010,84,224,27,56,17,2,7,31.0,13,44.0,3.0,0.25,0.29,0.438,0.728
1654,dobbsgr01,2010,88,163,13,32,7,0,5,15.0,12,39.0,1.0,0.196,0.251,0.331,0.582
1655,donalja01,2010,88,296,39,75,19,3,4,24.0,22,70.0,2.0,0.253,0.305,0.378,0.683
1656,doumiry01,2010,124,406,42,102,22,1,13,45.0,41,87.0,4.0,0.251,0.319,0.406,0.725
1657,drewjd01,2010,139,478,69,122,24,2,22,68.0,60,105.0,3.0,0.255,0.336,0.452,0.788
1658,drewst01,2010,151,565,83,157,33,12,15,61.0,62,108.0,2.0,0.278,0.349,0.458,0.807
1659,duncash01,2010,85,229,29,53,10,0,11,36.0,26,76.0,2.0,0.231,0.309,0.419,0.728
1660,dunnad01,2010,158,558,85,145,36,2,38,103.0,77,199.0,10.0,0.26,0.347,0.536,0.883
1661,eckstda01,2010,116,442,49,118,23,0,1,29.0,27,35.0,0.0,0.267,0.308,0.326,0.634
1662,ellisma01,2010,124,436,45,127,24,0,5,49.0,40,56.0,4.0,0.291,0.347,0.381,0.728
1663,encared01,2010,96,332,47,81,16,0,21,51.0,29,60.0,1.0,0.244,0.301,0.482,0.783
1664,escobal02,2010,145,506,57,119,14,10,4,41.0,36,70.0,7.0,0.235,0.284,0.326,0.61
1665,ethiean01,2010,139,517,71,151,33,1,23,82.0,59,102.0,11.0,0.292,0.361,0.493,0.854
1667,felizpe01,2010,97,289,22,64,12,1,4,31.0,9,31.0,1.0,0.221,0.241,0.311,0.552
1668,fieldpr01,2010,161,578,94,151,25,0,32,83.0,114,138.0,17.0,0.261,0.382,0.471,0.853
1669,figgich01,2010,161,602,62,156,21,2,1,35.0,74,114.0,0.0,0.259,0.337,0.306,0.643
1670,fowlede01,2010,132,439,73,114,20,14,6,36.0,57,104.0,0.0,0.26,0.345,0.41,0.755
1671,francbe01,2010,88,179,24,48,13,0,6,28.0,14,35.0,1.0,0.268,0.32,0.441,0.761
1672,francje02,2010,124,401,43,95,16,2,11,54.0,29,76.0,8.0,0.237,0.282,0.369,0.651
1673,fukudko01,2010,130,358,45,94,20,2,13,44.0,64,67.0,1.0,0.263,0.371,0.439,0.81
1674,furcara01,2010,97,383,66,115,23,7,8,43.0,40,60.0,5.0,0.3,0.365,0.46,0.825
1675,gardnbr01,2010,150,477,97,132,20,7,5,47.0,79,101.0,1.0,0.277,0.377,0.379,0.756
1676,giambja01,2010,87,176,17,43,9,0,6,35.0,35,47.0,5.0,0.244,0.361,0.398,0.759
1677,glaustr01,2010,128,412,52,99,18,0,16,71.0,63,100.0,2.0,0.24,0.338,0.4,0.738
1678,gloadro01,2010,94,128,16,36,8,0,6,22.0,8,15.0,3.0,0.281,0.324,0.484,0.808
1679,gomesjo01,2010,148,511,77,136,24,3,18,86.0,39,123.0,3.0,0.266,0.313,0.431,0.744
1680,gomezca01,2010,97,291,38,72,11,3,5,24.0,17,72.0,1.0,0.247,0.289,0.357,0.646
1681,gonzaad01,2010,160,591,87,176,33,0,31,101.0,93,114.0,35.0,0.298,0.391,0.511,0.902
1682,gonzaal02,2010,85,328,47,85,25,1,17,50.0,17,65.0,0.0,0.259,0.294,0.497,0.791
1683,gonzaal03,2010,114,186,19,46,8,1,0,5.0,7,30.0,0.0,0.247,0.273,0.301,0.574
1684,gonzaca01,2010,145,587,111,197,34,9,34,117.0,40,135.0,8.0,0.336,0.374,0.598,0.972
1685,grandcu01,2010,136,466,76,115,17,7,24,67.0,53,116.0,3.0,0.247,0.322,0.468,0.79
1687,grossga01,2010,105,222,27,53,11,1,1,25.0,17,39.0,2.0,0.239,0.29,0.311,0.601
1688,guerrvl01,2010,152,593,83,178,27,1,29,115.0,35,60.0,5.0,0.3,0.336,0.496,0.832
1689,guilljo01,2010,106,396,46,101,17,2,16,62.0,27,84.0,1.0,0.255,0.299,0.429,0.728
1690,gutiefr01,2010,152,568,61,139,25,3,12,64.0,50,137.0,5.0,0.245,0.302,0.363,0.665
1691,guzmacr01,2010,89,319,44,90,11,4,2,25.0,17,53.0,3.0,0.282,0.317,0.361,0.678
1692,gwynnto02,2010,117,289,30,59,9,3,3,20.0,41,50.0,4.0,0.204,0.302,0.287,0.589
1693,hafnetr01,2010,118,396,46,110,29,0,13,50.0,51,94.0,10.0,0.278,0.358,0.449,0.807
1694,hairsje02,2010,119,430,53,105,13,2,10,50.0,31,54.0,2.0,0.244,0.291,0.353,0.644
1695,hairssc01,2010,104,295,34,62,10,0,10,36.0,31,69.0,1.0,0.21,0.282,0.346,0.628
1696,hallbi03,2010,120,344,44,85,16,1,18,46.0,34,104.0,0.0,0.247,0.314,0.456,0.77
1697,hamiljo03,2010,133,518,95,186,40,3,32,100.0,43,95.0,5.0,0.359,0.405,0.633,1.038
1698,hardyjj01,2010,101,340,44,91,19,3,6,38.0,28,54.0,1.0,0.268,0.32,0.394,0.714
1699,harriwi01,2010,132,224,25,41,6,2,10,32.0,33,60.0,0.0,0.183,0.286,0.362,0.648
1700,hartco01,2010,145,558,91,158,34,4,31,102.0,45,140.0,2.0,0.283,0.334,0.525,0.859
1701,hawpebr01,2010,88,259,24,66,21,2,7,37.0,36,68.0,4.0,0.255,0.341,0.432,0.773
1702,headlch01,2010,161,610,77,161,29,3,11,58.0,56,139.0,3.0,0.264,0.324,0.375,0.699
1703,heisech01,2010,97,201,33,51,10,1,8,21.0,16,57.0,1.0,0.254,0.306,0.433,0.739
1704,helmswe01,2010,127,254,25,56,12,4,4,39.0,26,76.0,1.0,0.22,0.29,0.346,0.636
1705,heltoto01,2010,118,398,48,102,18,1,8,37.0,67,90.0,3.0,0.256,0.359,0.367,0.726
1706,hernara02,2010,97,313,30,93,18,1,7,48.0,29,49.0,1.0,0.297,0.355,0.428,0.783
1707,heywaja01,2010,142,520,83,144,29,5,18,72.0,91,128.0,2.0,0.277,0.383,0.456,0.839
1708,hillaa01,2010,138,528,70,108,22,0,26,68.0,41,85.0,2.0,0.205,0.261,0.394,0.655
1709,hinsker01,2010,131,281,38,72,21,1,11,51.0,33,75.0,5.0,0.256,0.331,0.456,0.787
1710,hollima01,2010,158,596,95,186,45,1,28,103.0,69,93.0,10.0,0.312,0.382,0.532,0.914
1711,howarry01,2010,143,550,87,152,23,5,31,108.0,59,157.0,11.0,0.276,0.345,0.505,0.85
1712,hudsoor01,2010,126,497,80,133,24,5,6,37.0,50,87.0,0.0,0.268,0.333,0.372,0.705
1713,huffau01,2010,157,569,100,165,35,5,26,86.0,83,91.0,5.0,0.29,0.376,0.506,0.882
1714,hundlni01,2010,85,273,33,68,18,2,8,43.0,25,66.0,0.0,0.249,0.306,0.418,0.724
1715,hunteto01,2010,152,573,76,161,36,0,23,90.0,61,106.0,6.0,0.281,0.347,0.464,0.811
1716,ibanera01,2010,155,561,75,154,37,5,16,83.0,68,108.0,11.0,0.275,0.349,0.444,0.793
1717,infanom01,2010,134,471,65,151,15,3,8,47.0,29,62.0,1.0,0.321,0.359,0.416,0.775
1718,ingebr01,2010,144,514,47,127,28,5,13,70.0,54,134.0,4.0,0.247,0.315,0.397,0.712
1719,inglejo01,2010,102,142,15,36,8,5,1,8.0,15,34.0,0.0,0.254,0.323,0.401,0.724
1720,ishiktr01,2010,116,158,18,42,11,0,3,22.0,13,29.0,2.0,0.266,0.32,0.392,0.712
1721,izturce01,2010,150,473,42,109,13,1,1,28.0,25,53.0,1.0,0.23,0.268,0.268,0.536
1722,jacksau01,2010,151,618,103,181,34,10,4,41.0,47,170.0,4.0,0.293,0.341,0.4,0.741
1723,janispa01,2010,82,200,23,52,10,0,5,25.0,22,30.0,2.0,0.26,0.332,0.385,0.717
1724,jasojo01,2010,109,339,57,89,18,3,5,44.0,59,39.0,1.0,0.263,0.369,0.378,0.747
1725,jayjo02,2010,105,287,47,86,19,2,4,27.0,24,50.0,0.0,0.3,0.353,0.422,0.775
1726,jeterde01,2010,157,663,111,179,30,3,10,67.0,63,106.0,4.0,0.27,0.332,0.37,0.702
1727,johnsch05,2010,94,341,40,105,22,2,11,52.0,15,91.0,2.0,0.308,0.333,0.481,0.814
1728,johnske05,2010,154,585,93,166,36,5,26,71.0,79,148.0,1.0,0.284,0.368,0.496,0.864
1729,johnsre02,2010,102,202,24,53,11,2,2,15.0,5,50.0,0.0,0.262,0.278,0.366,0.644
1730,jonesad01,2010,149,581,76,165,25,5,19,69.0,23,119.0,1.0,0.284,0.31,0.442,0.752
1731,jonesan01,2010,107,278,41,64,12,1,19,48.0,45,73.0,0.0,0.23,0.335,0.486,0.821
1732,jonesch06,2010,95,317,47,84,21,0,10,46.0,61,47.0,6.0,0.265,0.381,0.426,0.807
1733,jonesga02,2010,158,592,64,146,34,1,21,86.0,53,123.0,2.0,0.247,0.305,0.414,0.719
1734,kearnau01,2010,84,301,42,82,18,1,8,42.0,34,78.0,2.0,0.272,0.344,0.419,0.763
1735,kellydo01,2010,119,238,30,58,4,0,9,27.0,8,42.0,0.0,0.244,0.266,0.374,0.64
1736,kempma01,2010,162,602,82,150,25,6,28,89.0,53,170.0,4.0,0.249,0.306,0.45,0.756
1737,kendaja01,2010,118,434,39,111,18,0,0,37.0,37,45.0,2.0,0.256,0.31,0.297,0.607
1738,kendrho01,2010,158,616,67,172,41,4,10,75.0,28,94.0,2.0,0.279,0.308,0.407,0.715
1739,kennead01,2010,135,342,43,85,16,1,3,31.0,37,44.0,1.0,0.249,0.319,0.327,0.646
1740,keppije01,2010,137,514,62,148,34,1,6,59.0,51,36.0,1.0,0.288,0.35,0.393,0.743
1741,kinslia01,2010,103,391,73,112,20,1,9,45.0,56,57.0,2.0,0.286,0.373,0.412,0.785
1742,konerpa01,2010,149,548,89,171,30,1,39,111.0,72,110.0,7.0,0.312,0.388,0.584,0.972
1743,kotchca01,2010,125,414,37,90,20,1,9,51.0,35,57.0,6.0,0.217,0.275,0.336,0.611
